timestamp,user_id,action
2024-08-11 14:11:04.675320,73,view
2024-08-25 18:22:04.675320,17,purchase
2024-08-31 03:39:04.675320,52,login
2024-09-01 05:10:04.675320,93,login
2024-09-03 21:15:04.675320,6,logout
2024-08-19 03:29:04.675320,1,logout
2024-08-18 09:31:04.675320,84,purchase
2024-08-25 00:01:04.675320,24,logout
2024-08-17 17:19:04.675320,31,logout
2024-08-14 08:07:04.675320,39,view
2024-09-02 19:17:04.675320,41,login
2024-08-23 04:06:04.675320,99,login
2024-08-12 20:14:04.675320,82,purchase
2024-08-21 16:30:04.675320,16,login
2024-08-18 16:41:04.675320,75,logout
2024-08-17 07:30:04.675320,19,logout
2024-08-13 16:20:04.675320,28,logout
2024-08-18 16:24:04.675320,52,login
2024-08-11 20:14:04.675320,43,purchase
2024-08-09 12:07:04.675320,79,logout
2024-08-24 09:48:04.675320,48,view
2024-08-26 12:48:04.675320,82,logout
2024-08-29 15:04:04.675320,42,logout
2024-08-18 10:17:04.675320,4,login
2024-08-28 13:47:04.675320,26,logout
2024-08-22 01:15:04.675320,89,logout
2024-08-31 01:00:04.675320,96,login
2024-08-28 00:15:04.675320,88,purchase
2024-08-13 06:59:04.675320,80,logout
2024-08-09 11:05:04.675320,22,logout
2024-09-05 20:56:04.675320,61,logout
2024-08-18 17:01:04.675320,30,view
2024-09-06 06:34:04.675320,23,purchase
2024-08-24 04:58:04.675320,25,logout
2024-09-06 14:56:04.675320,68,purchase
2024-08-19 02:48:04.675320,10,purchase
2024-08-28 01:12:04.675320,39,login
2024-09-03 22:38:04.675320,65,view
2024-08-17 11:44:04.675320,80,purchase
2024-09-07 10:19:04.675320,15,logout
2024-08-22 09:56:04.675320,70,login
2024-09-06 08:51:04.675320,82,login
2024-09-03 05:13:04.675320,59,purchase
2024-08-10 04:50:04.675320,68,login
2024-08-12 02:47:04.675320,84,logout
2024-08-11 21:14:04.675320,83,logout
2024-08-25 02:17:04.675320,50,purchase
2024-08-21 12:04:04.675320,2,purchase
2024-08-14 23:07:04.675320,8,view
2024-08-23 15:51:04.675320,9,view
2024-08-13 20:55:04.675320,32,logout
2024-08-09 11:07:04.675320,15,login
2024-08-11 09:43:04.675320,79,logout
2024-08-21 15:05:04.675320,21,view
2024-08-29 17:22:04.675320,19,purchase
2024-08-30 19:24:04.675320,36,logout
2024-08-17 23:24:04.675320,45,purchase
2024-08-13 15:59:04.675320,32,login
2024-09-07 08:41:04.675320,66,logout
2024-08-25 04:52:04.675320,91,purchase
2024-09-03 09:50:04.675320,25,login
2024-09-02 12:34:04.675320,39,view
2024-09-01 03:06:04.675320,42,logout
2024-08-31 19:15:04.675320,96,view
2024-08-18 08:06:04.675320,57,view
2024-08-12 02:16:04.675320,76,logout
2024-08-10 22:47:04.675320,60,logout
2024-08-29 21:42:04.675320,36,login
2024-08-24 17:58:04.675320,76,view
2024-09-05 08:44:04.675320,48,purchase
2024-08-15 10:48:04.675320,50,view
2024-08-24 05:29:04.675320,30,purchase
2024-08-23 16:30:04.675320,51,purchase
2024-08-11 23:18:04.675320,11,login
2024-09-04 09:18:04.675320,43,purchase
2024-09-05 18:44:04.675320,27,view
2024-08-22 12:24:04.675320,76,purchase
2024-08-19 08:55:04.675320,58,view
2024-08-09 20:40:04.675320,72,view
2024-08-09 19:03:04.675320,97,logout
2024-08-29 05:51:04.675320,92,logout
2024-08-14 12:15:04.675320,8,login
2024-08-27 06:57:04.675320,56,login
2024-08-18 08:44:04.675320,85,logout
2024-08-30 09:30:04.675320,18,purchase
2024-08-10 15:48:04.675320,75,login
2024-09-04 11:51:04.675320,93,purchase
2024-09-07 18:13:04.675320,71,logout
2024-08-25 23:41:04.675320,57,login
2024-08-27 19:29:04.675320,29,purchase
2024-08-21 02:38:04.675320,17,purchase
2024-08-23 16:55:04.675320,62,logout
2024-09-03 07:30:04.675320,69,purchase
2024-08-13 05:20:04.675320,70,purchase
2024-09-04 14:45:04.675320,89,view
2024-08-09 19:32:04.675320,45,logout
2024-08-14 18:12:04.675320,55,logout
2024-08-29 05:48:04.675320,33,purchase
2024-08-09 06:16:04.675320,77,purchase
2024-09-02 12:29:04.675320,56,logout
2024-08-17 18:11:04.675320,66,view
2024-08-31 16:44:04.675320,13,logout
2024-08-18 01:47:04.675320,26,logout
2024-08-23 18:33:04.675320,65,logout
2024-08-12 04:09:04.675320,70,logout
2024-08-11 18:05:04.675320,77,login
2024-08-13 14:20:04.675320,31,login
2024-08-27 12:33:04.675320,41,view
2024-08-28 18:58:04.675320,18,logout
2024-08-16 23:30:04.675320,29,purchase
2024-08-27 06:29:04.675320,29,view
2024-08-13 08:02:04.675320,12,login
2024-09-07 11:01:04.675320,94,purchase
2024-08-18 17:59:04.675320,66,logout
2024-08-23 20:47:04.675320,1,view
2024-09-01 17:03:04.675320,51,purchase
2024-08-23 17:44:04.675320,28,view
2024-09-02 06:39:04.675320,57,purchase
2024-08-31 21:02:04.675320,80,view
2024-09-08 04:06:04.675320,53,purchase
2024-09-07 02:06:04.675320,17,purchase
2024-09-03 01:52:04.675320,91,view
2024-08-16 12:43:04.675320,78,view
2024-09-05 10:15:04.675320,26,login
2024-08-11 06:33:04.675320,24,login
2024-08-24 21:14:04.675320,61,logout
2024-09-06 22:52:04.675320,72,purchase
2024-08-28 05:31:04.675320,20,logout
2024-08-12 21:27:04.675320,66,logout
2024-09-03 17:06:04.675320,63,view
2024-08-22 02:41:04.675320,41,purchase
2024-08-27 07:23:04.675320,69,logout
2024-09-02 15:40:04.675320,16,purchase
2024-08-30 19:13:04.675320,22,logout
2024-08-14 01:35:04.675320,20,view
2024-08-10 19:36:04.675320,29,login
2024-08-16 06:35:04.675320,98,login
2024-08-10 20:15:04.675320,11,purchase
2024-08-16 10:15:04.675320,25,purchase
2024-08-18 14:48:04.675320,26,purchase
2024-08-09 10:32:04.675320,54,logout
2024-08-30 05:35:04.675320,8,logout
2024-08-21 02:19:04.675320,21,view
2024-08-30 02:46:04.675320,100,purchase
2024-08-28 15:12:04.675320,88,view
2024-09-03 05:11:04.675320,63,logout
2024-08-09 17:14:04.675320,63,view
2024-08-18 17:43:04.675320,79,view
2024-09-04 16:53:04.675320,16,logout
2024-08-23 19:48:04.675320,5,logout
2024-08-28 15:26:04.675320,95,login
2024-08-15 04:19:04.675320,97,logout
2024-08-12 04:02:04.675320,86,login
2024-08-18 12:24:04.675320,2,logout
2024-08-20 16:57:04.675320,51,view
2024-08-24 17:19:04.675320,24,purchase
2024-08-22 07:08:04.675320,65,login
2024-08-28 03:11:04.675320,15,purchase
2024-09-08 01:45:04.675320,92,view
2024-08-15 10:32:04.675320,78,view
2024-08-23 12:38:04.675320,38,view
2024-08-21 01:46:04.675320,53,login
2024-08-15 20:12:04.675320,99,login
2024-08-29 15:21:04.675320,77,view
2024-08-22 18:44:04.675320,3,view
2024-08-19 01:16:04.675320,98,logout
2024-08-19 14:53:04.675320,79,view
2024-08-12 21:45:04.675320,18,view
2024-08-25 22:06:04.675320,45,purchase
2024-09-07 05:18:04.675320,72,logout
2024-08-16 10:32:04.675320,28,view
2024-08-24 03:45:04.675320,24,purchase
2024-08-19 22:44:04.675320,100,view
2024-08-31 17:39:04.675320,66,logout
2024-08-23 03:34:04.675320,72,view
2024-08-24 13:14:04.675320,58,login
2024-08-19 13:41:04.675320,76,logout
2024-08-12 12:09:04.675320,58,logout
2024-08-16 13:22:04.675320,11,purchase
2024-08-28 06:03:04.675320,9,login
2024-08-27 05:58:04.675320,15,purchase
2024-08-13 02:27:04.675320,94,login
2024-09-06 19:00:04.675320,96,login
2024-08-27 17:30:04.675320,27,login
2024-08-29 12:08:04.675320,52,login
2024-08-31 15:02:04.675320,42,view
2024-08-30 20:56:04.675320,81,logout
2024-08-25 06:46:04.675320,42,view
2024-08-16 22:01:04.675320,46,view
2024-08-26 03:26:04.675320,96,purchase
2024-08-28 19:49:04.675320,27,purchase
2024-09-05 19:00:04.675320,70,logout
2024-09-03 14:15:04.675320,78,logout
2024-08-16 08:40:04.675320,10,login
2024-08-22 01:35:04.675320,22,logout
2024-08-13 16:20:04.675320,3,logout
2024-09-05 09:06:04.675320,33,login
2024-09-01 01:48:04.675320,69,purchase
2024-08-20 21:13:04.675320,41,login
2024-09-02 07:51:04.675320,7,logout
2024-09-01 19:31:04.675320,66,view
2024-08-15 14:35:04.675320,54,view
2024-08-24 02:02:04.675320,53,logout
2024-09-01 19:01:04.675320,63,purchase
2024-08-29 00:53:04.675320,64,login
2024-08-19 10:25:04.675320,77,purchase
2024-08-14 11:14:04.675320,59,logout
2024-09-03 07:49:04.675320,46,purchase
2024-08-12 15:41:04.675320,87,purchase
2024-09-04 19:00:04.675320,77,login
2024-08-23 22:21:04.675320,17,logout
2024-09-05 23:00:04.675320,68,purchase
2024-08-15 13:41:04.675320,87,login
2024-08-25 16:17:04.675320,25,purchase
2024-08-21 10:26:04.675320,6,logout
2024-08-25 17:06:04.675320,85,logout
2024-08-14 06:13:04.675320,11,login
2024-08-29 16:18:04.675320,61,login
2024-09-01 23:55:04.675320,90,purchase
2024-09-03 13:50:04.675320,27,view
2024-08-19 16:36:04.675320,26,logout
2024-08-26 00:32:04.675320,95,purchase
2024-08-30 14:55:04.675320,26,logout
2024-08-21 17:43:04.675320,70,login
2024-08-22 23:02:04.675320,28,purchase
2024-08-09 07:59:04.675320,65,purchase
2024-09-06 00:21:04.675320,34,login
2024-08-12 17:29:04.675320,3,purchase
2024-08-30 22:53:04.675320,74,purchase
2024-09-08 04:53:04.675320,79,logout
2024-08-31 18:46:04.675320,62,view
2024-09-06 07:49:04.675320,40,logout
2024-08-18 06:26:04.675320,24,purchase
2024-09-04 13:52:04.675320,53,logout
2024-08-13 16:37:04.675320,70,purchase
2024-08-12 15:58:04.675320,35,purchase
2024-08-14 19:47:04.675320,96,purchase
2024-08-29 08:26:04.675320,3,purchase
2024-08-28 23:11:04.675320,79,logout
2024-09-07 14:39:04.675320,28,logout
2024-08-30 02:08:04.675320,28,logout
2024-08-25 23:28:04.675320,65,view
2024-08-17 17:26:04.675320,86,logout
2024-08-11 21:24:04.675320,18,view
2024-08-27 00:27:04.675320,73,login
2024-08-28 03:29:04.675320,9,logout
2024-09-03 14:19:04.675320,46,logout
2024-08-12 22:48:04.675320,14,logout
2024-09-02 00:09:04.675320,21,purchase
2024-08-26 09:44:04.675320,22,logout
2024-08-20 06:15:04.675320,88,login
2024-08-19 07:25:04.675320,2,purchase
2024-08-14 05:08:04.675320,39,logout
2024-09-01 18:09:04.675320,57,logout
2024-09-02 20:40:04.675320,76,purchase
2024-08-29 06:38:04.675320,25,login
2024-08-24 11:49:04.675320,94,view
2024-08-20 02:43:04.675320,32,view
2024-08-21 12:24:04.675320,22,logout
2024-08-10 03:40:04.675320,93,login
2024-08-18 19:51:04.675320,77,logout
2024-08-22 07:21:04.675320,93,view
2024-08-27 16:28:04.675320,66,view
2024-08-22 02:38:04.675320,96,login
2024-08-20 13:46:04.675320,55,logout
2024-08-10 17:05:04.675320,11,login
2024-09-04 14:05:04.675320,93,view
2024-08-20 15:28:04.675320,49,login
2024-08-11 10:00:04.675320,22,view
2024-08-15 00:02:04.675320,76,login
2024-09-02 00:40:04.675320,5,view
2024-09-02 13:36:04.675320,79,purchase
2024-08-17 19:38:04.675320,54,purchase
2024-08-10 12:08:04.675320,100,login
2024-08-18 00:18:04.675320,56,view
2024-08-24 04:23:04.675320,43,logout
2024-09-02 13:18:04.675320,96,view
2024-09-05 02:18:04.675320,44,view
2024-08-23 01:36:04.675320,73,logout
2024-08-31 09:08:04.675320,23,view
2024-08-26 07:25:04.675320,40,purchase
2024-08-21 11:55:04.675320,41,logout
2024-08-28 11:49:04.675320,35,view
2024-08-14 21:46:04.675320,36,view
2024-09-01 15:50:04.675320,53,view
2024-08-23 05:00:04.675320,96,logout
2024-09-04 07:23:04.675320,60,login
2024-08-20 08:37:04.675320,37,logout
2024-08-31 09:15:04.675320,50,login
2024-08-22 11:03:04.675320,19,login
2024-09-02 12:16:04.675320,54,login
2024-08-20 07:40:04.675320,14,login
2024-08-27 18:15:04.675320,55,logout
2024-09-02 13:49:04.675320,64,login
2024-08-29 22:02:04.675320,58,logout
2024-08-21 13:35:04.675320,48,logout
2024-08-27 13:55:04.675320,12,logout
2024-08-10 00:48:04.675320,86,view
2024-09-07 22:41:04.675320,65,view
2024-08-16 00:35:04.675320,42,login
2024-08-09 20:02:04.675320,18,purchase
2024-08-19 18:38:04.675320,18,login
2024-08-31 06:57:04.675320,34,view
2024-09-01 17:20:04.675320,41,view
2024-09-02 21:35:04.675320,100,view
2024-08-23 22:13:04.675320,36,view
2024-08-15 14:35:04.675320,35,view
2024-08-10 09:31:04.675320,92,logout
2024-08-23 07:10:04.675320,100,view
2024-08-14 10:28:04.675320,33,view
2024-08-27 22:07:04.675320,25,view
2024-09-03 06:36:04.675320,10,view
2024-08-15 03:02:04.675320,92,login
2024-08-28 23:12:04.675320,46,logout
2024-09-01 10:05:04.675320,27,purchase
2024-08-19 11:44:04.675320,14,login
2024-08-15 18:08:04.675320,37,purchase
2024-08-24 01:30:04.675320,43,purchase
2024-09-06 12:21:04.675320,25,view
2024-08-15 10:44:04.675320,49,purchase
2024-09-07 21:36:04.675320,52,view
2024-08-16 22:28:04.675320,93,login
2024-08-24 22:02:04.675320,100,logout
2024-08-31 14:57:04.675320,32,purchase
2024-08-16 22:06:04.675320,33,login
2024-08-30 00:06:04.675320,45,view
2024-09-03 14:17:04.675320,91,logout
2024-08-14 14:07:04.675320,9,purchase
2024-08-20 18:14:04.675320,18,purchase
2024-08-26 03:54:04.675320,23,view
2024-09-05 15:53:04.675320,30,logout
2024-09-05 09:28:04.675320,1,view
2024-09-07 13:50:04.675320,7,view
2024-08-20 08:49:04.675320,80,view
2024-09-04 17:03:04.675320,22,view
2024-08-30 21:26:04.675320,83,view
2024-08-24 09:10:04.675320,68,logout
2024-08-29 19:14:04.675320,24,view
2024-08-10 08:52:04.675320,59,purchase
2024-08-24 02:29:04.675320,12,logout
2024-08-13 11:24:04.675320,55,view
2024-08-26 13:18:04.675320,65,purchase
2024-08-13 04:30:04.675320,25,view
2024-08-19 21:44:04.675320,69,login
2024-08-29 17:17:04.675320,42,purchase
2024-08-21 21:48:04.675320,35,logout
2024-08-12 03:43:04.675320,67,purchase
2024-08-22 22:48:04.675320,9,purchase
2024-08-24 19:49:04.675320,36,logout
2024-09-02 01:08:04.675320,5,login
2024-08-25 18:20:04.675320,68,login
2024-08-22 15:52:04.675320,37,purchase
2024-08-24 06:07:04.675320,67,logout
2024-08-12 09:28:04.675320,13,view
2024-08-16 13:37:04.675320,64,view
2024-09-03 06:42:04.675320,90,view
2024-09-06 05:58:04.675320,25,purchase
2024-08-15 19:19:04.675320,34,login
2024-09-05 08:40:04.675320,48,logout
2024-08-12 20:16:04.675320,49,purchase
2024-08-20 20:12:04.675320,45,login
2024-08-09 18:48:04.675320,100,purchase
2024-08-18 23:29:04.675320,57,view
2024-08-10 15:28:04.675320,100,purchase
2024-08-17 16:51:04.675320,10,purchase
2024-08-13 12:31:04.675320,48,login
2024-09-03 00:31:04.675320,5,purchase
2024-08-30 07:38:04.675320,76,logout
2024-08-25 02:57:04.675320,27,login
2024-08-25 05:02:04.675320,10,purchase
2024-08-21 05:47:04.675320,90,purchase
2024-08-19 22:27:04.675320,74,login
2024-08-31 14:45:04.675320,29,view
2024-08-22 07:43:04.675320,90,login
2024-08-29 03:33:04.675320,69,purchase
2024-09-04 16:10:04.675320,31,view
2024-09-02 12:40:04.675320,48,purchase
2024-08-10 00:30:04.675320,34,purchase
2024-09-08 02:44:04.675320,94,login
2024-08-24 13:48:04.675320,94,purchase
2024-08-23 18:59:04.675320,85,login
2024-09-04 19:32:04.675320,54,login
2024-08-24 10:30:04.675320,81,view
2024-08-16 09:25:04.675320,96,login
2024-08-26 17:50:04.675320,39,purchase
2024-09-04 23:22:04.675320,66,logout
2024-09-01 20:01:04.675320,66,login
2024-09-02 06:44:04.675320,31,logout
2024-08-12 16:57:04.675320,42,purchase
2024-08-20 06:32:04.675320,38,view
2024-08-21 14:45:04.675320,43,logout
2024-08-29 21:20:04.675320,2,login
2024-09-01 00:44:04.675320,63,login
2024-08-27 22:55:04.675320,6,view
2024-08-19 13:35:04.675320,15,purchase
2024-09-05 16:57:04.675320,10,view
2024-09-08 02:17:04.675320,86,purchase
2024-09-07 00:18:04.675320,68,logout
2024-08-22 10:27:04.675320,31,logout
2024-09-03 04:34:04.675320,24,view
2024-08-16 13:35:04.675320,82,logout
2024-09-05 12:27:04.675320,11,login
2024-08-23 08:05:04.675320,48,logout
2024-08-23 09:23:04.675320,56,login
2024-09-05 01:59:04.675320,49,view
2024-08-23 20:01:04.675320,7,purchase
2024-08-28 12:02:04.675320,71,purchase
2024-08-19 13:56:04.675320,22,logout
2024-09-04 21:29:04.675320,36,login
2024-09-03 09:55:04.675320,28,view
2024-09-02 21:44:04.675320,17,view
2024-08-14 09:18:04.675320,39,view
2024-08-27 08:17:04.675320,37,logout
2024-08-27 05:52:04.675320,8,purchase
2024-08-12 17:58:04.675320,15,view
2024-09-01 00:18:04.675320,38,purchase
2024-08-10 13:41:04.675320,69,login
2024-08-12 01:05:04.675320,32,purchase
2024-09-03 12:58:04.675320,73,login
2024-08-20 02:14:04.675320,36,login
2024-08-19 17:43:04.675320,72,purchase
2024-09-06 11:32:04.675320,88,login
2024-08-11 21:33:04.675320,59,purchase
2024-08-12 05:31:04.675320,57,purchase
2024-08-19 12:26:04.675320,68,login
2024-08-11 10:31:04.675320,82,login
2024-08-10 21:25:04.675320,54,logout
2024-09-07 02:39:04.675320,28,purchase
2024-09-07 13:06:04.675320,37,login
2024-08-26 09:01:04.675320,82,login
2024-08-23 02:43:04.675320,34,purchase
2024-09-07 12:18:04.675320,41,purchase
2024-08-12 16:15:04.675320,41,logout
2024-08-30 08:00:04.675320,84,logout
2024-09-05 10:21:04.675320,32,purchase
2024-08-10 07:23:04.675320,87,view
2024-08-31 18:16:04.675320,4,logout
2024-08-16 22:52:04.675320,1,view
2024-08-15 10:02:04.675320,33,logout
2024-08-31 00:12:04.675320,6,purchase
2024-08-30 08:46:04.675320,8,purchase
2024-08-23 04:13:04.675320,70,view
2024-08-27 04:33:04.675320,16,login
2024-08-16 19:50:04.675320,89,purchase
2024-08-24 19:28:04.675320,76,logout
2024-08-20 11:38:04.675320,65,purchase
2024-08-18 18:02:04.675320,34,login
2024-08-28 02:33:04.675320,35,purchase
2024-08-28 22:54:04.675320,33,purchase
2024-08-19 22:18:04.675320,63,view
2024-08-24 16:32:04.675320,47,logout
2024-08-24 17:04:04.675320,57,view
2024-08-30 05:51:04.675320,67,view
2024-08-27 15:22:04.675320,57,login
2024-08-10 03:14:04.675320,32,logout
2024-08-21 22:43:04.675320,81,login
2024-08-21 09:37:04.675320,71,logout
2024-09-03 12:47:04.675320,11,view
2024-08-26 13:27:04.675320,23,logout
2024-08-27 12:53:04.675320,55,logout
2024-08-13 05:09:04.675320,15,view
2024-08-22 22:38:04.675320,36,login
2024-08-21 18:44:04.675320,53,view
2024-09-01 07:36:04.675320,68,view
2024-09-03 10:37:04.675320,49,logout
2024-08-19 11:02:04.675320,52,view
2024-08-14 10:43:04.675320,59,login
2024-08-25 16:18:04.675320,87,view
2024-08-22 08:01:04.675320,46,logout
2024-09-06 12:27:04.675320,46,view
2024-08-21 10:25:04.675320,81,view
2024-08-24 21:48:04.675320,98,login
2024-08-28 21:02:04.675320,21,login
2024-09-01 00:49:04.675320,40,logout
2024-08-14 12:34:04.675320,99,purchase
2024-08-12 05:27:04.675320,43,login
2024-09-07 18:32:04.675320,62,purchase
2024-08-28 09:55:04.675320,55,logout
2024-08-19 17:22:04.675320,97,logout
2024-08-12 17:01:04.675320,98,view
2024-08-30 19:16:04.675320,49,view
2024-08-26 13:42:04.675320,50,login
2024-08-15 10:37:04.675320,96,login
2024-08-17 23:55:04.675320,86,logout
2024-08-11 13:31:04.675320,1,login
2024-09-03 17:05:04.675320,23,login
2024-09-03 15:39:04.675320,64,purchase
2024-08-28 23:54:04.675320,82,view
2024-08-27 19:31:04.675320,65,login
2024-08-15 09:28:04.675320,38,purchase
2024-08-16 11:35:04.675320,46,purchase
2024-08-20 03:02:04.675320,48,login
2024-09-06 18:53:04.675320,9,view
2024-08-26 10:53:04.675320,49,logout
2024-08-11 15:19:04.675320,42,login
2024-08-10 21:36:04.675320,34,purchase
2024-09-01 06:52:04.675320,86,login
2024-09-05 22:23:04.675320,97,purchase
2024-08-10 00:43:04.675320,81,login
2024-09-06 20:19:04.675320,18,login
2024-08-19 21:59:04.675320,27,purchase
2024-08-21 06:09:04.675320,6,logout
2024-08-29 22:12:04.675320,44,logout
2024-08-31 09:54:04.675320,23,login
2024-08-10 22:04:04.675320,69,purchase
2024-08-25 12:30:04.675320,57,login
2024-09-05 23:58:04.675320,74,view
2024-09-02 04:21:04.675320,86,purchase
2024-09-03 18:32:04.675320,44,purchase
2024-08-20 15:50:04.675320,22,view
2024-08-19 03:21:04.675320,64,view
2024-08-14 01:27:04.675320,57,login
2024-08-10 10:34:04.675320,26,view
2024-08-12 11:05:04.675320,16,login
2024-08-23 23:53:04.675320,34,view
2024-08-10 23:13:04.675320,89,login
2024-08-17 18:11:04.675320,70,purchase
2024-09-02 05:30:04.675320,63,purchase
2024-08-11 14:16:04.675320,71,logout
2024-08-13 00:14:04.675320,56,login
2024-08-13 03:29:04.675320,14,logout
2024-08-29 06:04:04.675320,92,purchase
2024-08-26 08:38:04.675320,13,purchase
2024-08-15 15:54:04.675320,3,purchase
2024-08-31 02:57:04.675320,85,view
2024-08-21 10:42:04.675320,63,login
2024-08-12 13:30:04.675320,1,purchase
2024-08-22 14:31:04.675320,20,purchase
2024-08-17 13:14:04.675320,36,login
2024-08-26 04:45:04.675320,87,purchase
2024-08-11 14:29:04.675320,20,login
2024-08-30 10:10:04.675320,2,login
2024-09-05 02:08:04.675320,31,view
2024-08-11 21:56:04.675320,100,login
2024-08-31 14:11:04.675320,61,login
2024-09-03 15:44:04.675320,77,view
2024-08-30 19:06:04.675320,64,view
2024-08-24 00:50:04.675320,26,login
2024-08-27 20:49:04.675320,50,login
2024-08-14 15:26:04.675320,18,view
2024-08-25 17:40:04.675320,81,view
2024-08-11 03:27:04.675320,16,view
2024-09-05 02:03:04.675320,26,view
2024-08-09 09:34:04.675320,80,purchase
2024-08-15 16:33:04.675320,58,purchase
2024-08-17 09:52:04.675320,41,view
2024-08-18 07:31:04.675320,28,view
2024-08-09 18:30:04.675320,11,login
2024-09-07 19:34:04.675320,9,login
2024-08-13 10:16:04.675320,89,purchase
2024-09-02 19:17:04.675320,21,logout
2024-08-16 07:08:04.675320,80,login
2024-08-21 03:29:04.675320,95,logout
2024-08-26 02:13:04.675320,52,login
2024-09-01 07:35:04.675320,90,logout
2024-08-31 22:18:04.675320,57,login
2024-08-12 13:24:04.675320,10,purchase
2024-09-03 03:22:04.675320,96,purchase
2024-08-12 05:58:04.675320,36,purchase
2024-08-11 04:20:04.675320,74,logout
2024-08-13 11:35:04.675320,10,purchase
2024-08-27 15:38:04.675320,17,view
2024-08-30 17:37:04.675320,14,view
2024-08-23 10:12:04.675320,98,purchase
2024-08-23 14:08:04.675320,41,purchase
2024-08-23 14:42:04.675320,98,purchase
2024-08-11 13:44:04.675320,54,purchase
2024-08-16 21:18:04.675320,46,view
2024-09-04 10:12:04.675320,20,login
2024-08-15 19:30:04.675320,13,login
2024-09-05 10:50:04.675320,10,purchase
2024-08-18 02:35:04.675320,42,login
2024-08-09 13:26:04.675320,17,purchase
2024-08-12 05:41:04.675320,36,purchase
2024-08-20 18:29:04.675320,70,logout
2024-08-27 17:59:04.675320,34,login
2024-08-09 12:22:04.675320,36,login
2024-09-04 01:32:04.675320,70,logout
2024-08-31 23:46:04.675320,91,view
2024-09-06 04:29:04.675320,94,logout
2024-09-04 10:35:04.675320,50,purchase
2024-09-02 18:06:04.675320,33,purchase
2024-09-04 17:13:04.675320,47,purchase
2024-09-03 07:03:04.675320,77,view
2024-08-11 04:56:04.675320,36,purchase
2024-08-11 04:12:04.675320,46,purchase
2024-08-26 03:00:04.675320,5,logout
2024-09-01 15:43:04.675320,6,purchase
2024-08-23 23:27:04.675320,42,logout
2024-08-19 08:24:04.675320,90,logout
2024-08-23 08:59:04.675320,90,view
2024-09-03 13:03:04.675320,55,logout
2024-08-28 05:32:04.675320,54,purchase
2024-08-24 07:04:04.675320,4,logout
2024-08-17 10:33:04.675320,45,login
2024-09-02 18:45:04.675320,28,view
2024-09-02 01:08:04.675320,90,purchase
2024-09-01 01:22:04.675320,45,logout
2024-08-16 10:13:04.675320,50,login
2024-09-06 21:02:04.675320,42,purchase
2024-09-03 11:45:04.675320,83,logout
2024-08-18 10:13:04.675320,75,login
2024-08-30 13:37:04.675320,60,purchase
2024-08-26 05:48:04.675320,91,purchase
2024-08-25 01:50:04.675320,85,view
2024-08-26 17:36:04.675320,97,login
2024-09-01 07:15:04.675320,13,login
2024-08-20 19:38:04.675320,82,login
2024-08-30 13:20:04.675320,94,purchase
2024-09-01 22:24:04.675320,74,purchase
2024-08-14 06:34:04.675320,70,purchase
2024-08-09 19:39:04.675320,67,logout
2024-09-05 21:47:04.675320,66,purchase
2024-08-12 00:56:04.675320,57,login
2024-08-09 19:06:04.675320,100,view
2024-08-22 04:16:04.675320,20,purchase
2024-08-11 00:12:04.675320,21,logout
2024-08-25 03:47:04.675320,38,view
2024-08-30 15:40:04.675320,12,login
2024-08-20 06:51:04.675320,19,view
2024-08-30 17:27:04.675320,35,view
2024-08-10 06:07:04.675320,55,view
2024-09-06 07:36:04.675320,26,login
2024-08-26 03:52:04.675320,83,logout
2024-08-27 13:28:04.675320,44,logout
2024-08-24 21:50:04.675320,46,logout
2024-09-04 17:47:04.675320,49,purchase
2024-08-26 23:41:04.675320,10,logout
2024-09-01 22:17:04.675320,28,view
2024-08-17 10:11:04.675320,24,logout
2024-08-31 09:35:04.675320,2,purchase
2024-08-22 01:08:04.675320,55,logout
2024-08-25 13:15:04.675320,20,view
2024-08-25 16:34:04.675320,7,purchase
2024-08-23 23:32:04.675320,29,login
2024-08-10 01:58:04.675320,93,login
2024-09-03 19:47:04.675320,94,login
2024-08-25 15:59:04.675320,96,view
2024-08-28 16:10:04.675320,81,purchase
2024-09-04 03:05:04.675320,50,login
2024-08-22 21:33:04.675320,44,purchase
2024-08-11 18:38:04.675320,32,view
2024-09-03 00:33:04.675320,66,logout
2024-09-06 14:56:04.675320,25,purchase
2024-08-30 19:01:04.675320,35,logout
2024-08-14 00:44:04.675320,43,login
2024-08-19 03:58:04.675320,76,logout
2024-09-01 22:23:04.675320,92,logout
2024-09-06 06:10:04.675320,96,logout
2024-08-27 16:19:04.675320,41,view
2024-09-06 03:41:04.675320,1,view
2024-08-15 23:08:04.675320,68,purchase
2024-09-06 13:24:04.675320,67,purchase
2024-08-14 14:13:04.675320,67,login
2024-08-19 01:48:04.675320,46,logout
2024-08-18 12:08:04.675320,82,view
2024-09-07 12:32:04.675320,13,purchase
2024-08-09 06:45:04.675320,88,login
2024-09-02 19:31:04.675320,7,purchase
2024-08-09 22:29:04.675320,87,view
2024-08-16 03:22:04.675320,61,purchase
2024-08-09 07:03:04.675320,52,view
2024-08-21 21:24:04.675320,57,view
2024-08-16 12:35:04.675320,79,login
2024-08-21 10:59:04.675320,46,login
2024-08-23 08:06:04.675320,65,purchase
2024-08-28 03:06:04.675320,21,logout
2024-08-28 08:36:04.675320,37,view
2024-09-03 02:15:04.675320,97,view
2024-08-18 09:13:04.675320,19,login
2024-08-09 21:45:04.675320,51,login
2024-08-15 18:19:04.675320,36,view
